ID,Date/Time,Total Play Time,Total # moves,#galleries,self avoidance,#clusters,exp efficiency,scav efficiency,median exp steps,median scav steps,max dt,robust_median_exploit_pace,robust_threshold_exploit_pace,Average Speed,% galleries in exp,% time in exp,efficiency ratio,exp speed,scav speed,Step Orig,% steps uniquely covered,Gallery Orig,Gallery Orig exp,Gallery Orig scav,% galleries uniquely covered,% galleries uniquely covered exp,% galleries uniquely covered scav,# clusters in GC,% clusters in GC,Step Orig (sample),% steps uniquely covered (sample),Gallery Orig (sample),Gallery Orig exp (sample),Gallery Orig scav (sample),% galleries uniquely covered (sample),% galleries uniquely covered exp (sample),% galleries uniquely covered scav (sample),# clusters in GC (sample),% clusters in GC (sample)
DpEDvT,2025-12-14T19:00:47.180000,719.306,243,31,0.9122807017543859,6,0.5,0.6666666666666666,18,13,19.568,,,0.3378256263676377,0.22580645161290322,0.6299864035612104,0.75,0.33542754875284947,0.3419086014435306,4.306363879774676,0.6079295154185023,3.5608789693968994,3.5832970453653155,3.554340363906111,0.096774194,0.2857142857142857,0.041666667,4,0.6666666666666666,4.1906882584870315,0.7797356828193833,3.7166758800834416,3.6090241449905562,3.748074302818867,0.12903225806451613,0.1428571428571429,0.125,2,0.3333333333333333
od8GVpsB,2025-01-14T12:15:36.820000,719.247,221,32,0.8878504672897196,6,0.625,0.6666666666666666,14,18,13.59899999999999,,,0.3072657932532218,0.125,0.43340882895583827,0.9375,0.3175845608992457,0.2993725445930127,4.145688685202297,0.3820754716981132,3.350026094464904,2.9260881555892766,3.4105886571614223,0.033333333333333326,0,0.038461538461538436,3,0.5,4.132624160778533,0.5849056603773585,3.6046135209803682,3.254568927,3.654619891520581,0.19999999999999996,0,0.23076923076923073,2,0.3333333333333333
obHWs2,2024-12-23T14:38:54.121000,691.715,224,27,0.9466019417475728,4,0.5,0.7083333333333333,18,19,31.591000000000008,,,0.3238327924072775,0.25925925925925924,0.6373622084239897,0.7058823529411765,0.319819994,0.3308855773753997,4.200710463120461,0.4975609756097561,3.5777431100850685,3.7436562121311723,3.519673524368932,0.18518518518518523,0.2857142857142857,0.15000000000000002,3,0.75,4.148578381060952,0.6536585365853659,3.764174058497902,3.792308812323728,3.7543268946588633,0.2592592592592593,0.2857142857142857,0.25,3,0.75
Nv34Od,2024-12-08T11:42:58.020000,717.966,279,18,0.9358490566037736,3,0.2403846153846154,0.2928571428571428,46,34,16.67700000000002,,,0.38859778875322787,0.3333333333333333,0.6225949418217575,0.8208255159474673,0.4071570149574275,0.3579811340251841,4.230928084118687,0.5285171102661597,3.436235038764049,3.5051697268463595,3.4017676947228943,0.11111111111111116,0,0.16666666666666663,3,1,4.148628327174544,0.6768060836501901,3.6587678550482576,3.757161158500607,3.6095712033220835,0.2222222222222222,0.33333333333333337,0.16666666666666663,1,0.3333333333333333
XoUYK5,2024-12-24T11:10:35.396000,655.87,274,106,0.870722433,20,0.9,1,4,5,15.53699999999992,,,0.417765716,0.10377358490566038,0.573671612,0.9,0.3375379397959889,0.5257209887846188,4.148604461927589,0.4559386973180076,3.704071441002074,3.217076149707512,3.7604603694677605,0.21978021978021978,0.18181818181818177,0.2142857142857143,15,0.75,4.1191529649277525,0.6168582375478927,3.7960264003875723,3.4223745097989893,3.839291356139935,0.41758241758241754,0.090909091,0.44047619047619047,4,0.2
QPKs1S,2024-12-16T16:16:33.444000,716.087,289,45,0.9157894736842105,8,0.625,0.6666666666666666,21.5,14,10.317999999999984,,,0.4035822462913026,0.24444444444444444,0.5596554608588062,0.9375,0.3942489557393166,0.4154443827796718,4.173419072000224,0.4225352112676056,3.5691070637736435,3.4594282,3.6045914021153487,0.066666667,0,0.088235294,5,0.625,4.155134219096908,0.6584507042253521,3.8060440537554037,3.720497008441289,3.8337210390040894,0.24444444444444446,0.36363636363636365,0.20588235294117652,2,0.25
lgAYMdeU,2025-01-08T10:40:23.865000,719.511,275,32,0.897119342,5,0.3708791208791209,0.4,27.5,19,7.771000000000015,,,0.3822040246778715,0.28125,0.5655271427399998,0.9271978021978022,0.3932141075391432,0.3678728631384994,4.328839861688653,0.6317991631799162,3.409999372298143,3.246754625717809,3.4738777513947965,0.09375,0.11111111111111116,0.086956522,4,0.8,4.1888750136377055,0.7824267782426778,3.6294370624280985,3.543295909645988,3.6631444700384903,0.1875,0.11111111111111116,0.21739130434782605,2,0.4
onRQQXIH,2025-01-09T09:34:35.469000,718.682,306,50,0.9130434782608695,9,0.8,0.6666666666666666,11,18,14.058999999999997,,,0.42577941286966975,0.14,0.46850902067952177,1.2000000000000002,0.38015021873487187,0.46600152366790326,4.167554023073814,0.44781144781144777,3.555337042674958,3.748607255757072,3.5238744498476375,0.10869565217391308,0.1428571428571429,0.12195121951219512,7,0.7777777777777778,4.146978030188491,0.6464646464646464,3.6929921537424644,3.8026375344208683,3.6751429057250498,0.23913043478260865,0.1428571428571429,0.2682926829268293,4,0.4444444444444444
 EG8LWj,2024-12-10T09:37:27.200000,716.862,257,18,0.9012345679012346,2,0.3666666666666667,0.5,63,27.5,15.439999999999998,,,0.35850693717898285,0.4444444444444444,0.7761117202474117,0.7333333333333334,0.36307100554492105,0.34268553306292326,4.145003339687561,0.40082644628099173,3.3420912233894646,3.552079026411764,3.1741009809716254,0.11111111111111116,0.125,0.1,2,1,4.145051425136155,0.6446280991735538,3.6082534187633346,3.7930602250173804,3.4604079737600983,0.16666666666666663,0.25,0.1,1,0.5
x2GCd4,2025-01-21T09:18:41.861000,717.166,265,16,0.9409448818897638,2,0.2977777777777778,0.358974359,32,57,7.735000000000014,,,0.3695099879246924,0.25,0.5667125881595056,0.8295238095238096,0.37153043473981795,0.3668673710091105,4.448513542792503,0.7707509881422925,3.6844431635233756,4.581640832125809,3.3853772739892314,0.1875,0.75,0,2,1,4.223789359427292,0.8577075098814229,3.8402018981675603,4.260059960528855,3.700249210713796,0.25,0.75,0.083333333,2,1
pYbZqx,2025-11-20T09:34:39.298000,718.468,228,38,0.9333333333333333,6,0.775,0.5,19,14.5,28.096000000000004,,,0.3173418997088249,0.34210526315789475,0.5887193305756137,1.55,0.3215312452715993,0.3113451463999026,4.296445401675119,0.5900900900900901,4.059132507894518,3.883999160555877,4.150201848510611,0.368421053,0.23076923076923073,0.43999999999999995,2,0.3333333333333333,4.1876641806426145,0.7702702702702703,3.9713955331598223,3.8948791573331594,4.011184049,0.4473684210526315,0.46153846153846156,0.43999999999999995,0,0
DjbHGY,2026-01-21T14:43:34.530000,719.051,193,59,0.9388888888888889,8,0.75,0.75,13,11.5,31.418999999999983,,,0.2684093339693568,0.2711864406779661,0.5807821698321814,1,0.23466758618047376,0.3151549733113498,4.153087929361775,0.4124293785310734,3.364297893444392,3.484695825,3.3194986631130394,0.035714286,0.0625,0.025000000000000022,8,1,4.136858793513094,0.6384180790960452,3.5955507160365228,3.6771307564634927,3.5651953521567212,0.1071428571428571,0.1875,0.075,6,0.75
y5tk3N,2025-12-03T15:26:20.142000,719.923,183,39,0.9655172413793104,8,0.6666666666666666,0.8,8,9.5,18.16900000000001,,,0.2541938512868737,0.20512820512820512,0.5846111320238413,0.8333333333333333,0.22096822096822102,0.30095503063053414,4.394645561285307,0.6976744186046512,4.254456197969387,4.427913622214856,4.209692991712493,0.41025641025641024,0.625,0.3548387096774194,0,0,4.224615581662939,0.8662790697674418,4.0887591763307585,4.200419803688897,4.0599435305609175,0.5384615384615384,0.625,0.5161290322580645,0,0
B1RRkw,2024-12-10T12:25:30.116000,718.842,215,24,0.9359605911330049,4,0.7222222222222222,0.5,21,25.5,12.13799999999992,,,0.2990921509872823,0.16666666666666666,0.51264812,1.4444444444444444,0.3012105407407608,0.29686380516600114,4.240937286987316,0.4653465346534653,3.6437965214805472,3.112688062974752,3.7500182131817064,0.16666666666666663,0,0.19999999999999996,1,0.25,4.179031163851562,0.7079207920792079,3.7638353001655225,3.408424915420366,3.8349173771145546,0.29166666666666663,0,0.35,0,0
Tfxtuc,2025-12-26T08:39:58.264000,718.003,289,49,0.9117647058823529,8,0.9285714285714286,0.75,11,9,11.79200000000003,,,0.4025052820113565,0.24489795918367346,0.5400200277714718,1.2380952380952381,0.3739657911568695,0.4360108639373598,4.239919236514863,0.5276752767527675,3.9248620348194243,4.27390087,3.8116602504170194,0.1875,0.33333333333333337,0.13888888888888884,3,0.375,4.1767473246878275,0.7490774907749078,3.931103710452988,4.124627978014264,3.868339083135816,0.3125,0.41666666666666663,0.2777777777777778,2,0.25
zbSRj4,2026-01-19T12:25:29.809000,719.113,239,52,0.9090909090909091,9,0.8333333333333333,0.8,9,15,17.105999999999995,,,0.33235388596785204,0.15384615384615385,0.4905223518417829,1.0416666666666665,0.26648447444442236,0.39577260270981407,4.159881372378632,0.4192139737991266,3.4297948841447945,3.0512215297641863,3.498626403123087,0.08,0,0.093023256,8,0.8888888888888888,4.159390879136596,0.7030567685589519,3.6408143094918177,3.339124221510607,3.695667052761128,0.14,0,0.16279069767441856,4,0.4444444444444444
WF2zDd,2024-11-25T10:45:13.088000,718.682,192,21,0.9392265193370166,5,0.5,0.5,12,25,23.53000000000003,,,0.26715571003587124,0.19047619047619047,0.4590848247208084,1,0.2606566121914553,0.2726716159137329,4.335053846170755,0.6055555555555556,3.8477710443773097,3.7428791068218263,3.8724515002727173,0.33333333333333337,0.25,0.3529411764705882,1,0.2,4.180195663254232,0.7055555555555555,3.897453141333146,3.910846732271149,3.894301708171262,0.38095238095238093,0.25,0.4117647058823529,1,0.2
FXaRR3,2025-12-02T15:32:52.496000,717.209,348,51,0.9223880597014925,9,0.6666666666666666,0.6,19.5,12,8.600000000000023,,,0.485214212,0.21568627450980393,0.6099881624463719,1.1111111111111112,0.44801126428321636,0.5434005434005433,4.238952462780549,0.5225225225225225,3.6116392508815918,3.919836608843367,3.5268849774421027,0.20408163265306123,0.36363636363636365,0.15000000000000002,7,0.7777777777777778,4.153415363985668,0.6846846846846847,3.7560730916930387,3.887543063246902,3.7199188495157274,0.34693877551020413,0.5454545454545454,0.275,4,0.4444444444444444
y6fTrk,2025-12-03T12:07:21.570000,685.454,200,35,0.8172043010752689,5,0.3333333333333333,0.7142857142857143,10,17,45.62799999999993,,,0.29177742051253625,0.2571428571428571,0.6393952037627616,0.4666666666666666,0.26923673666821824,0.3317447345637557,4.003674115414702,0.2637362637362637,3.110409491968125,3.0974541266092004,3.1148940415154445,0,0,0,4,0.8,4.060728341,0.4505494505494505,3.4036399274640603,3.374859255720987,3.413602467682815,0.064516129,0,0.086956522,4,0.8
UL2058,2024-12-18T13:10:49.581000,719.775,319,104,0.9038461538461539,18,0.7083333333333333,1,5,12,9.360000000000014,,,0.443194054,0.096153846,0.46643603903997777,0.7083333333333333,0.3872170709113601,0.4921285471011285,4.174077953639262,0.4724919093851133,3.6932281005170084,3.7515842768378618,3.6870199966530874,0.1089108910891089,0.19999999999999996,0.098901099,14,0.7777777777777778,4.140408535300513,0.6440129449838188,3.841817213213502,3.8091660740288127,3.845290738658681,0.29702970297029707,0.30000000000000004,0.29670329670329665,8,0.4444444444444444
LA4bjr,2024-12-30T16:03:50.962000,719.963,310,50,0.7993079584775087,10,0.5,0.5,14,11.5,21.057000000000016,,,0.4305776824642378,0.1,0.5767199147733981,1,0.44795853734312424,0.40689623489725874,4.107066634755565,0.3710247349823321,3.5840724448916585,2.9637557593933055,3.652996521058142,0.10204081632653061,0,0.11363636363636365,8,0.8,4.129703277599094,0.607773852,3.7557745700836573,3.368005168101363,3.7988600591928003,0.24489795918367352,0,0.2727272727272727,5,0.5
9yzFQQ,2025-11-26T16:55:43.285000,686.863,162,33,0.9746835443037974,5,0.8,0.775,14,15,47.59899999999999,,,0.23585489391625403,0.21212121212121213,0.5069671826841745,1.032258064516129,0.21825470898893495,0.25395250497569744,4.117872392369281,0.3694267515923567,3.3220968085580598,2.8293103255682603,3.4547700924399294,0.064516129,0,0.08,3,0.6,4.134794091039461,0.6178343949044586,3.5761229482411894,3.168543611323012,3.6858558466422378,0.12903225806451613,0,0.16000000000000003,3,0.6
yDKkeH,2025-12-25T16:04:31.281000,705.513,394,29,0.6698717948717948,6,0.5,0.3333333333333333,34,11.5,24.50400000000002,,,0.55845888,0.13793103448275862,0.7406567986699042,1.5,0.5817703040706697,0.49188391539596665,4.083253997854261,0.33687943262411346,3.2678531269648916,3.3940643143157603,3.2476593369887534,0.10526315789473684,0.25,0.0625,4,0.6666666666666666,4.068884837317743,0.5638297872340425,3.4743922186644705,3.516590465418694,3.4676404991837937,0.21052631578947367,0.25,0.1875,3,0.5
CnjDSf,2025-12-31T10:25:22.619000,719.78,194,41,0.9623655913978495,6,0.6666666666666666,0.6666666666666666,9,14.5,24.933000000000106,,,0.2695267998555114,0.21951219512195122,0.4318611242324043,1,0.2734481815695926,0.2665460280973749,4.185389581895302,0.4054054054054054,3.4948133123145917,3.5896347413521306,3.4681447853977834,0.097560976,0.11111111111111116,0.09375,5,0.8333333333333334,4.1510961088774785,0.5891891891891892,3.7163366904762154,3.7187717660298887,3.715651825476745,0.19512195121951215,0.2222222222222222,0.1875,3,0.5
acrME7,2026-01-20T21:43:42.421000,719.245,246,52,0.8958333333333334,8,0.5714285714285714,0.6666666666666666,12,12.5,36.493999999999915,,,0.34202531821562887,0.19230769230769232,0.5433378056156108,0.8571428571428571,0.3070679362219896,0.3836176975631143,4.2031332366832235,0.4641350210970464,3.554960711825501,3.5869716021136346,3.547339071280707,0.11764705882352944,0.1,0.11904761904761907,6,0.75,4.162124936232685,0.7426160337552743,3.738376452996378,3.7690086446960995,3.7310830740202543,0.196078431,0.4,0.1428571428571429,4,0.5
ooZSPZ,2025-01-21T12:44:07.673000,719.965,311,107,0.862876254,17,0.9166666666666667,0.6458333333333333,6.5,8,11.880000000000003,,,0.4319654427645788,0.19626168224299065,0.5546269610328277,1.4193548387096777,0.35310734463276855,0.5301681256685572,4.174779280485171,0.4242424242424242,3.8824985142132453,3.9566605698755626,3.864389175039889,0.095238095,0.1428571428571429,0.083333333,11,0.6470588235294118,4.167072311755827,0.7003367003367003,3.990961768820568,4.008990714246875,3.986559351914144,0.419047619,0.4285714285714286,0.41666666666666663,5,0.29411764705882354
VjY2BA,2025-11-30T16:26:11.291000,719.59,221,52,0.9626168224299065,8,0.6666666666666666,0.8333333333333334,13.5,14,13.569999999999993,,,0.3071193318417432,0.23076923076923078,0.543931961,0.7999999999999999,0.2912561828066877,0.32603860053263123,4.324718146854555,0.6009389671361502,4.021434387120156,3.955608260890884,4.041182224988937,0.24,0.16666666666666663,0.2564102564102564,3,0.375,4.204960995,0.8075117370892019,4.025507495486431,3.9439778306700846,4.049966394931336,0.5,0.33333333333333337,0.5384615384615384,0,0
fcMg35,2025-01-09T12:18:43.476000,669.817,145,27,0.9436619718309859,5,0.8166666666666667,1,11,10,86.688,,,0.21647703775807423,0.2962962962962963,0.6404211896682228,0.8166666666666667,0.15385870642126978,0.32800225864846466,4.172395406338303,0.4571428571428572,3.268352348591258,3.241690762678159,3.2795782795020347,0,0,0,4,0.8,4.143669192116331,0.6642857142857144,3.5314776840016275,3.511836973915195,3.539747456669599,0.074074074,0.125,0.052631578947368474,3,0.6
RRMb53,2026-01-08T18:30:23.754000,710.581,229,53,0.8359788359788359,9,0.5,0.5714285714285714,5.5,14,26.98399999999998,,,0.3222714933272913,0.1509433962264151,0.5071737071495015,0.875,0.23308212260119654,0.4140573912099898,4.097829336,0.3646408839779005,3.6070002255369276,3.1220382043092014,3.693215695977412,0.088888889,0.125,0.076923077,7,0.7777777777777778,4.139571463462053,0.6740331491712708,3.757218047982411,3.3566935205148782,3.8284224084210834,0.33333333333333337,0.125,0.3589743589743589,3,0.3333333333333333
uhLE7P,2024-12-03T11:47:03.199000,719.782,232,16,0.8938053097345132,2,0.4642857142857143,0.5,65,23.5,17.735000000000014,,,0.3223198134990872,0.375,0.7912062263296388,0.9285714285714286,0.32484863809403397,0.31273704802842583,4.305363504264265,0.6071428571428572,3.305478657371655,3.5147529982566237,3.1799140528406733,0,0,0,1,0.5,4.191376571968144,0.7991071428571428,3.6713211093913314,3.837498855079401,3.571614462,0.066666667,0.16666666666666663,0,1,0.5
9JS4rf,2025-12-29T16:41:04.476000,719.881,204,37,0.8494623655913979,6,0.4722222222222222,0.5,19,12.5,73.11199999999997,,,0.2833801697780606,0.21621621621621623,0.6768382552116252,0.9444444444444444,0.2483360458744405,0.3567774826124708,4.227748938148796,0.47540983606557374,3.5944732268436965,3.857574128472286,3.5218936677737402,0.083333333,0,0.1071428571428571,4,0.6666666666666666,4.158261125495683,0.6994535519125683,3.754315913078553,3.9065782472243806,3.7123125105555674,0.16666666666666663,0.25,0.1428571428571429,2,0.3333333333333333
VE7CuF,2026-01-05T12:06:45.752000,719.703,211,19,0.864321608,3,0.3333333333333333,0.5,25,37,28.216000000000008,,,0.2931764908580345,0.21052631578947367,0.5168006802806158,0.6666666666666666,0.2903670723739928,0.29618127444214404,4.038933912479184,0.33160621761658027,3.1456846357296775,3.0548915085652206,3.1698961363068654,0.055555556,0,0.066666667,2,0.6666666666666666,4.073642267598533,0.5129533678756477,3.4470805851099167,3.3688342923965533,3.4679462631668136,0.11111111111111116,0,0.1333333333333333,2,0.6666666666666666
raK5i3,2025-01-27T14:05:55.592000,706.645,287,55,0.8492647058823529,12,0.6,1,11,8.5,36.051000000000045,,,0.40614452801618917,0.090909091,0.6034218030269795,0.6,0.4033723807178622,0.4103625463888095,4.186937348711109,0.5038167938931297,3.494346991776044,3.716637757042393,3.472117915249409,0.037735849056603765,0,0.041666667,10,0.8333333333333334,4.1151878178685735,0.6488549618320612,3.683119442454628,3.8068740335500735,3.670743983345084,0.1132075471698113,0.19999999999999996,0.10416666666666663,6,0.5
DkcybF,2024-11-28T12:15:20.476000,719.363,221,68,0.9292452830188679,13,0.75,1,7,9,24.178999999999974,,,0.3072162454838517,0.16176470588235295,0.5649943074636867,0.75,0.26080366896633167,0.3674978509364804,4.131074131227171,0.4691943127962085,3.7205963857211644,3.8624651057290076,3.693218211684563,0.18181818181818177,0.19999999999999996,0.1785714285714286,8,0.6153846153846154,4.144029435081515,0.6587677725118484,3.825517876671658,3.905430234429589,3.810096193595566,0.36363636363636365,0.5,0.3392857142857143,4,0.3076923076923077
sFcoQxyJ,2025-01-21T09:29:29.168000,719.581,178,58,0.8383233532934131,9,1,1,5.5,8,18.007,,,0.24736617559385252,0.1724137931034483,0.5255391679324497,1,0.2247678280552558,0.27239736038170786,3.884803854,0.1875,3.269314643411995,2.983315058009402,3.3288978903708695,0.040816327,0,0.045454545454545414,9,1,4.028068248,0.40625,3.5259009576555522,3.398896153285198,3.552360291899376,0.12244897959183676,0.1,0.11363636363636365,7,0.7777777777777778
AVQAV3,2024-11-25T14:49:25.755000,718.43,189,55,0.8839779005524862,11,0.6333333333333333,1,5.5,6,18.224999999999966,,,0.263073647,0.18181818181818182,0.6300460726862741,0.6333333333333333,0.24522582868656168,0.29346918197346733,4.17335825,0.43575418994413406,3.586551157057765,3.264555105,3.6581058353414444,0.13725490196078427,0,0.16279069767441856,7,0.6363636363636364,4.1462974896456375,0.664804469,3.7493636144476086,3.5136154803648174,3.8017520886882297,0.3137254901960784,0.1,0.34883720930232553,6,0.5454545454545454
95xyap,2025-12-17T18:46:23.062000,719.751,206,26,0.965,4,0.5,0.5227272727272727,14,14.5,14.634000000000015,,,0.28621009210129617,0.38461538461538464,0.6518448741300812,0.9565217391304348,0.2856131944770081,0.2873276532912984,4.439724291690592,0.7386934673366834,4.064325059202469,4.196640535649072,3.9816278864233423,0.1923076923076923,0.19999999999999996,0.1875,0,0,4.236090495433615,0.8894472361809045,4.0983336720030135,4.186268937817085,4.043374130869218,0.5384615384615384,0.6,0.5,1,0.25
OurLAP,2025-01-14T16:02:13.773000,719.174,226,19,0.9398148148148148,4,0.6458333333333333,0.4166666666666667,22,24,19.495999999999995,,,0.3142494027870863,0.21052631578947367,0.5526173081896733,1.5499999999999998,0.3094900208339623,0.3201282999633252,4.2954952363467065,0.5934579439252337,3.447995146547835,3.665762715,3.3899237950880514,0.052631578947368474,0,0.066666667,3,0.75,4.176996244405704,0.7009345794392523,3.612591134846618,3.743013495092314,3.5778118387810998,0.21052631578947367,0.25,0.19999999999999996,3,0.75
323834622,2025-12-01T10:49:31.395000,716.227,107,17,0.9504950495049505,3,0.5222222222222221,0.5,12,17,45.47199999999998,,,0.14939397704917576,0.23529411764705882,0.5935883455943437,1.0444444444444443,0.14818508552396364,0.15115963488077286,4.119246247,0.35,3.6881872734000667,3.818691970736311,3.6480319819119913,0.17647058823529416,0.25,0.15384615384615385,2,0.6666666666666666,4.155383333653933,0.6699999999999999,3.7442050174414354,3.823620530183617,3.719769475059226,0.17647058823529416,0.25,0.15384615384615385,1,0.3333333333333333
U7staN,2025-01-14T15:45:04.477000,717.962,284,28,0.9230769230769231,3,0.4,0.42857142857142855,27.5,29,10.435999999999979,,,0.3955641106353818,0.32142857142857145,0.5868068226452096,0.9333333333333335,0.3868931059446245,0.40787845896102226,4.312651902188007,0.6029411764705883,3.852601707238633,3.5775186964633914,3.9829041860269045,0.2857142857142857,0.33333333333333337,0.26315789473684215,2,0.6666666666666666,4.1693140377756075,0.7169117647058824,3.8536507048314834,3.6099074039032097,3.9691080579027713,0.3571428571428571,0.33333333333333337,0.368421053,1,0.3333333333333333
XaecKP,2026-01-22T21:58:55.226000,718.415,208,53,0.9303482587064676,9,0.6666666666666666,0.6125,10,7,25.625999999999976,,,0.2895262487559419,0.1509433962264151,0.5763200935392496,1.0884353741496597,0.26567673903540023,0.3219680791647228,4.360273446104549,0.696969697,3.9902824967709485,4.186845520613903,3.9553379591988667,0.28,0.375,0.26190476190476186,4,0.4444444444444444,4.197828680752217,0.8181818181818181,3.9618934794884235,4.064680475100573,3.9436202358240413,0.42000000000000004,0.625,0.38095238095238093,2,0.2222222222222222
cdn5t3,2025-12-02T12:13:55.121000,717.08,156,37,0.961038961,5,0.875,1,16,13,47.65100000000001,,,0.2175489485134155,0.21621621621621623,0.5853377586880125,0.875,0.21442151457828051,0.2219636383203406,4.173623186598615,0.39869281045751637,3.378702935448669,3.3444609374421823,3.3881490038642514,0.055555556,0,0.071428571,4,0.8,4.155118617056034,0.6274509803921569,3.6398545568662897,3.600260100836386,3.650777165426263,0.11111111111111116,0.125,0.1071428571428571,3,0.6
R7IOSD,2024-12-09T12:53:27.852000,718.792,225,29,0.892018779,6,0.4375,0.5,12,13,18.242999999999938,,,0.3130251867021336,0.20689655172413793,0.5850552037307039,0.875,0.2948638989092413,0.33863186022886155,4.2350292211250045,0.47619047619047616,3.5120519076896155,3.258523636985377,3.5781897174385473,0.1428571428571429,0.16666666666666663,0.13636363636363635,4,0.6666666666666666,4.174503529530148,0.7047619047619047,3.732842987466822,3.5043587993339407,3.7924475582840955,0.2142857142857143,0.16666666666666663,0.2272727272727273,2,0.3333333333333333
RkzwMO,2024-12-12T12:42:37.269000,716.031,310,41,0.6866666666666666,8,0.5714285714285714,0.5,16,9,18.83400000000006,,,0.4329421491527602,0.21951219512195122,0.5574325692602693,1.1428571428571428,0.42591678588161036,0.44179089405854344,3.9258157982463007,0.22676579925650553,3.1694430788984316,3.079919377,3.1946216199591726,0.028571429,0,0.037037037,7,0.875,4.062084457592662,0.4758364312267658,3.5321186125284587,3.514495983964615,3.537074977,0.085714286,0.11111111111111116,0.074074074,7,0.875
6X37Nv,2025-12-01T14:35:09.451000,716.569,245,57,0.9504132231404959,10,0.55,0.8,10.5,10.5,24.342999999999996,,,0.34190705989234815,0.19298245614035087,0.5420399152070492,0.6875,0.3321241268868641,0.3534861043393467,4.306944164256075,0.6307053941908713,3.848358869,3.9015851327096858,3.835630849585523,0.23636363636363633,0.36363636363636365,0.19999999999999996,3,0.3,4.178639880053919,0.7883817427385892,3.873699806323323,3.8636672809969315,3.876098888466589,0.4545454545454546,0.36363636363636365,0.4666666666666667,3,0.3
9jukD9,2024-12-03T09:18:31.482000,716.852,232,17,0.9181818181818182,3,0.39610389610389607,0.36363636363636365,32,25,15.696000000000026,,,0.3236372361380034,0.35294117647058826,0.6386757657089609,1.0892857142857142,0.33854917481368874,0.29727893257559385,4.249176235152638,0.5596330275229358,3.6167405070530227,3.581906528342685,3.635740859076843,0.1333333333333333,0.16666666666666663,0.1,2,0.6666666666666666,4.152417584812017,0.7064220183486238,3.7257652744245595,3.692768800314395,3.743763351211922,0.4666666666666667,0.33333333333333337,0.5,1,0.3333333333333333
NqOPTt,2025-01-06T09:04:40.199000,717.648,209,39,0.8737373737373737,6,1,0.6666666666666666,11,21,39.784000000000106,,,0.2912291262568836,0.15384615384615385,0.4560648117182797,1.5,0.2963696248632728,0.286919053,4.321348102592008,0.5968586387434556,3.972111499952017,3.485427952050093,4.060599417752366,0.11111111111111116,0,0.125,1,0.16666666666666666,4.166375394532381,0.7120418848167539,4.029614363874106,3.7123526608265713,4.087298309882751,0.38888888888888884,0.16666666666666663,0.4375,0,0
tBKJyj,2024-12-09T09:52:50.221000,719.084,275,56,0.9420849420849421,10,0.5,0.6333333333333333,9.5,12.5,55.960000000000036,,,0.3824309816377503,0.16071428571428573,0.6009214500670298,0.7894736842105263,0.3425030026867972,0.44255342874367115,4.315800770599919,0.6070038910505837,3.9578132830995036,4.2861573409349605,3.894938889045905,0.2545454545454545,0.2222222222222222,0.26086956521739135,5,0.5,4.1861779356202575,0.754863813,3.958112455734931,4.180475770192674,3.915532246583446,0.4727272727272728,0.6666666666666667,0.4347826086956522,4,0.4
v2Kkb8,2025-11-27T11:29:32.357000,718.578,284,17,0.7911646586345381,3,0.15789473684210525,0.5,58.5,19,23.147999999999996,,,0.3952250138467919,0.29411764705882354,0.829137547,0.3157894736842105,0.3893924135615978,0.4235286451970225,4.091163447011723,0.39915966386554624,3.2856282719824628,3.175394796841624,3.3315588866244785,0.066666667,0,0.090909091,2,0.6666666666666666,4.118619655621696,0.6386554621848739,3.451656857208421,3.4254677480740385,3.462568986014413,0.1333333333333333,0.19999999999999996,0.090909091,2,0.6666666666666666
1TF3H9,2024-12-11T09:44:12.200000,718.476,239,91,0.8430493273542601,14,0.6666666666666666,1,6,8.5,14.975999999999999,,,0.332648551,0.1978021978021978,0.5588189445437288,0.6666666666666666,0.27646463992348647,0.4038135138716253,4.049423760491149,0.29680365296803657,3.3464735209261174,3.1979265417848155,3.3831015431801372,0.039473684,0,0.046875,14,1,4.091935136621084,0.5114155251141552,3.644026920239237,3.558217090896611,3.6651855082963234,0.13157894736842102,0.058823529,0.140625,8,0.5714285714285714
BHj9rH,2024-12-12T13:53:39.136000,719.645,202,17,0.8983957219251337,3,0.42857142857142855,0.36363636363636365,31.5,29,32.35799999999995,,,0.2806939532686255,0.17647058823529413,0.5773541120969368,1.1785714285714284,0.28640881850345373,0.2728871792342721,4.256286790196969,0.5459459459459459,3.9275302225531648,3.9641342181299755,3.9196865092152753,0.23529411764705888,0.33333333333333337,0.2142857142857143,2,0.6666666666666666,4.177125042517159,0.7405405405405405,3.855566963331649,3.8581962047251874,3.8550035544616064,0.4117647058823529,0.33333333333333337,0.4285714285714286,2,0.6666666666666666
WekwE9,2024-12-31T14:36:35.016000,706.945,249,27,0.8870292887029289,5,0.4,0.5,17,12,18.18399999999997,,,0.3522197624992043,0.3333333333333333,0.700139332,0.8,0.35558428963956684,0.34436398801802004,4.201402526387471,0.4852320675105485,3.5977045893066784,3.7123215060219437,3.5403961309490453,0.074074074,0,0.11111111111111116,4,0.8,4.185457011687225,0.751054852,3.834586803488593,3.8992864276601966,3.802236991402791,0.2222222222222222,0.2222222222222222,0.2222222222222222,3,0.6
