ID,Date/Time,Total Play Time,Total # moves,#galleries,self avoidance,#clusters,exp efficiency,scav efficiency,median exp steps,median scav steps,max dt,robust_median_exploit_pace,robust_threshold_exploit_pace,Average Speed,% galleries in exp,% time in exp,efficiency ratio,exp speed,scav speed,Step Orig,% steps uniquely covered,Gallery Orig,Gallery Orig exp,Gallery Orig scav,% galleries uniquely covered,% galleries uniquely covered exp,% galleries uniquely covered scav,# clusters in GC,% clusters in GC,Step Orig (sample),% steps uniquely covered (sample),Gallery Orig (sample),Gallery Orig exp (sample),Gallery Orig scav (sample),% galleries uniquely covered (sample),% galleries uniquely covered exp (sample),% galleries uniquely covered scav (sample),# clusters in GC (sample),% clusters in GC (sample)
fzgsNA,2025-11-25T09:42:33.823000,719.861,432,18,0.9088729016786571,2,0.17929292929292928,0.2264957264957265,57,101.5,8.306,,,0.6001158556999199,0.2222222222222222,0.5337877729172716,0.7915951972555746,0.5959615149393758,0.6048723510762557,4.394199986934026,0.6802884615384616,4.133787212,4.263874139054175,4.096619518814094,0.2222222222222222,0.5,0.1428571428571429,0,0,4.222654687561013,0.8629807692307692,4.081827068456241,4.116552143596925,4.071905618416046,0.5,0.5,0.5,0,0
DpEDvT,2025-12-14T19:00:47.180000,719.306,245,31,0.9130434782608695,6,0.5,0.6666666666666666,18,13,19.568,,,0.340606084,0.22580645161290322,0.6299864035612104,0.75,0.33984106913117645,0.3419086014435306,4.307279274510383,0.6069868995633187,3.5608789693968994,3.5832970453653155,3.554340363906111,0.096774194,0.2857142857142857,0.041666667,4,0.6666666666666666,4.189224399546475,0.7729257641921398,3.7166758800834416,3.6090241449905562,3.748074302818867,0.12903225806451613,0.1428571428571429,0.125,2,0.3333333333333333
od8GVpsB,2025-01-14T12:15:36.820000,719.247,222,32,0.8837209302325582,6,0.625,0.6666666666666666,14,18.5,13.59899999999999,,,0.30865613620911875,0.125,0.43340882895583827,0.9375,0.3175845608992457,0.3018264179093489,4.135842079058946,0.3755868544600939,3.350026094464904,2.9260881555892766,3.4105886571614223,0.033333333333333326,0,0.038461538461538436,3,0.5,4.1265394513798554,0.5774647887323944,3.6046135209803682,3.254568927,3.654619891520581,0.19999999999999996,0,0.23076923076923073,2,0.3333333333333333
obHWs2,2024-12-23T14:38:54.121000,691.715,235,27,0.9447004608294931,4,0.5,0.6458333333333333,18,20,31.591000000000008,,,0.3397352956058492,0.25925925925925924,0.6373622084239897,0.7741935483870969,0.32889290113025743,0.3587915899251322,4.181487619368053,0.4814814814814815,3.5777431100850685,3.7436562121311723,3.519673524368932,0.18518518518518523,0.2857142857142857,0.15000000000000002,3,0.75,4.143264824193848,0.6527777777777778,3.764174058497902,3.792308812323728,3.7543268946588633,0.2592592592592593,0.2857142857142857,0.25,3,0.75
Nv34Od,2024-12-08T11:42:58.020000,717.966,289,18,0.9309090909090909,3,0.2361111111111111,0.2792207792207792,48,34,16.67700000000002,,,0.40252602490925754,0.3333333333333333,0.6225949418217575,0.8456072351421189,0.4205797736922878,0.3727432426447793,4.230225263598996,0.5164835164835164,3.436235038764049,3.5051697268463595,3.4017676947228943,0.11111111111111116,0,0.16666666666666663,3,1,4.146681228273161,0.6776556776556777,3.6587678550482576,3.757161158500607,3.6095712033220835,0.2222222222222222,0.33333333333333337,0.16666666666666663,1,0.3333333333333333
XoUYK5,2024-12-24T11:10:35.396000,655.87,288,106,0.8664259927797834,20,0.9,1,4,5.5,15.53699999999992,,,0.43911140927317915,0.10377358490566038,0.573671612,0.9,0.35082683506354756,0.5579079880979628,4.137407427148803,0.4254545454545454,3.704071441002074,3.217076149707512,3.7604603694677605,0.21978021978021978,0.18181818181818177,0.2142857142857143,15,0.75,4.113805630824305,0.5890909090909091,3.7960264003875723,3.4223745097989893,3.839291356139935,0.41758241758241754,0.090909091,0.44047619047619047,4,0.2
QPKs1S,2024-12-16T16:16:33.444000,716.087,292,45,0.9166666666666666,8,0.625,0.6666666666666666,21.5,14,10.317999999999984,,,0.4077716813739113,0.24444444444444444,0.5596554608588062,0.9375,0.39923944884994084,0.41861571394592884,4.170890248652964,0.4181184668989547,3.5691070637736435,3.4594282,3.6045914021153487,0.066666667,0,0.088235294,5,0.625,4.150728366202788,0.6480836236933798,3.8060440537554037,3.720497008441289,3.8337210390040894,0.24444444444444446,0.36363636363636365,0.20588235294117652,2,0.25
lgAYMdeU,2025-01-08T10:40:23.865000,719.511,280,32,0.8991935483870968,5,0.3708791208791209,0.4,27.5,19,7.771000000000015,,,0.3891531887629237,0.28125,0.5655271427399998,0.9271978021978022,0.3981292838833825,0.37746954652472114,4.328473674102008,0.6270491803278688,3.409999372298143,3.246754625717809,3.4738777513947965,0.09375,0.11111111111111116,0.086956522,4,0.8,4.187216099305159,0.7745901639344263,3.6294370624280985,3.543295909645988,3.6631444700384903,0.1875,0.11111111111111116,0.21739130434782605,2,0.4
onRQQXIH,2025-01-09T09:34:35.469000,718.682,316,50,0.912621359,9,0.8,0.6666666666666666,11.5,18,14.058999999999997,,,0.43969377276737137,0.14,0.46850902067952177,1.2000000000000002,0.39202991307033663,0.48170944019603484,4.162403521209832,0.43790849673202614,3.555337042674958,3.748607255757072,3.5238744498476375,0.10869565217391308,0.1428571428571429,0.12195121951219512,7,0.7777777777777778,4.143526649135864,0.6437908496732025,3.6929921537424644,3.8026375344208683,3.6751429057250498,0.23913043478260865,0.1428571428571429,0.2682926829268293,4,0.4444444444444444
 EG8LWj,2024-12-10T09:37:27.200000,716.862,259,18,0.8979591836734694,2,0.3666666666666667,0.5,63,27.5,15.439999999999998,,,0.361296874,0.4444444444444444,0.7761117202474117,0.7333333333333334,0.3666657679760589,0.34268553306292326,4.139992342751662,0.39754098360655743,3.3420912233894646,3.552079026411764,3.1741009809716254,0.11111111111111116,0.125,0.1,2,1,4.138438194000215,0.6229508196721312,3.6082534187633346,3.7930602250173804,3.4604079737600983,0.16666666666666663,0.25,0.1,1,0.5
x2GCd4,2025-01-21T09:18:41.861000,717.166,266,16,0.9411764705882353,2,0.2977777777777778,0.358974359,32,57,7.735000000000014,,,0.37090436523761583,0.25,0.5667125881595056,0.8295238095238096,0.3739909011950485,0.3668673710091105,4.448959242866554,0.7716535433070866,3.6844431635233756,4.581640832125809,3.3853772739892314,0.1875,0.75,0,2,1,4.222751592972605,0.8543307086614174,3.8402018981675603,4.260059960528855,3.700249210713796,0.25,0.75,0.083333333,2,1
pYbZqx,2025-11-20T09:34:39.298000,718.468,228,38,0.9333333333333333,6,0.775,0.5,19,14.5,28.096000000000004,,,0.3173418997088249,0.34210526315789475,0.5887193305756137,1.55,0.3215312452715993,0.3113451463999026,4.296445401675119,0.5900900900900901,4.059132507894518,3.883999160555877,4.150201848510611,0.368421053,0.23076923076923073,0.43999999999999995,2,0.3333333333333333,4.184717350766158,0.7612612612612613,3.9713955331598223,3.8948791573331594,4.011184049,0.4473684210526315,0.46153846153846156,0.43999999999999995,0,0
DjbHGY,2026-01-21T14:43:34.530000,719.051,195,59,0.9340659340659341,8,0.75,0.7083333333333333,13,12,31.418999999999983,,,0.2711907778446869,0.2711864406779661,0.5807821698321814,1.0588235294117647,0.23706215338639697,0.3184723940830482,4.147089762184832,0.4101123595505618,3.364297893444392,3.484695825,3.3194986631130394,0.035714286,0.0625,0.025000000000000022,8,1,4.131027094054961,0.6292134831460674,3.5955507160365228,3.6771307564634927,3.5651953521567212,0.1071428571428571,0.1875,0.075,6,0.75
y5tk3N,2025-12-03T15:26:20.142000,719.923,183,39,0.9655172413793104,8,0.6666666666666666,0.8,8,9.5,18.16900000000001,,,0.2541938512868737,0.20512820512820512,0.5846111320238413,0.8333333333333333,0.22096822096822102,0.30095503063053414,4.394645561285307,0.6976744186046512,4.254456197969387,4.427913622214856,4.209692991712493,0.41025641025641024,0.625,0.3548387096774194,0,0,4.224618469788851,0.8662790697674418,4.0887591763307585,4.200419803688897,4.0599435305609175,0.5384615384615384,0.625,0.5161290322580645,0,0
B1RRkw,2024-12-10T12:25:30.116000,718.842,215,24,0.9359605911330049,4,0.7222222222222222,0.5,21,25.5,12.13799999999992,,,0.2990921509872823,0.16666666666666666,0.51264812,1.4444444444444444,0.3012105407407608,0.29686380516600114,4.240937286987316,0.4653465346534653,3.6437965214805472,3.112688062974752,3.7500182131817064,0.16666666666666663,0,0.19999999999999996,1,0.25,4.177684970048718,0.7029702970297029,3.7638353001655225,3.408424915420366,3.8349173771145546,0.29166666666666663,0,0.35,0,0
Tfxtuc,2025-12-26T08:39:58.264000,718.003,304,49,0.9059233449477352,8,0.8285714285714285,0.6666666666666666,11,9,11.79200000000003,,,0.42339655962440265,0.24489795918367346,0.5400200277714718,1.2428571428571429,0.39975653537458467,0.45115013004629595,4.225121078992906,0.5034965034965035,3.9248620348194243,4.27390087,3.8116602504170194,0.1875,0.33333333333333337,0.13888888888888884,3,0.375,4.168573146,0.7307692307692308,3.931103710452988,4.124627978014264,3.868339083135816,0.3125,0.41666666666666663,0.2777777777777778,2,0.25
zbSRj4,2026-01-19T12:25:29.809000,719.113,251,52,0.9053497942386831,9,0.8333333333333333,0.75,10,16,17.105999999999995,,,0.3490411103679116,0.15384615384615385,0.4905223518417829,1.111111111111111,0.2834941217493855,0.4121494000633236,4.1492091967114435,0.39834024896265563,3.4297948841447945,3.0512215297641863,3.498626403123087,0.08,0,0.093023256,8,0.8888888888888888,4.156468125646728,0.6929460580912863,3.6408143094918177,3.339124221510607,3.695667052761128,0.14,0,0.16279069767441856,4,0.4444444444444444
WF2zDd,2024-11-25T10:45:13.088000,718.682,195,21,0.9402173913043478,5,0.5,0.5,12,25,23.53000000000003,,,0.2713300180051817,0.19047619047619047,0.4590848247208084,1,0.26974928470976184,0.2726716159137329,4.324855261,0.5956284153005464,3.8477710443773097,3.7428791068218263,3.8724515002727173,0.33333333333333337,0.25,0.3529411764705882,1,0.2,4.170400751982115,0.6830601092896175,3.897453141333146,3.910846732271149,3.894301708171262,0.38095238095238093,0.25,0.4117647058823529,1,0.2
FXaRR3,2025-12-02T15:32:52.496000,717.209,367,51,0.9067796610169492,9,0.6666666666666666,0.55,20,14,8.600000000000023,,,0.5117057928720917,0.21568627450980393,0.6099881624463719,1.212121212121212,0.4754405253617806,0.5684255684255684,4.2203683533230985,0.49572649572649574,3.6116392508815918,3.919836608843367,3.5268849774421027,0.20408163265306123,0.36363636363636365,0.15000000000000002,7,0.7777777777777778,4.1450660992597355,0.6609686609686609,3.7560730916930387,3.887543063246902,3.7199188495157274,0.34693877551020413,0.5454545454545454,0.275,4,0.4444444444444444
y6fTrk,2025-12-03T12:07:21.570000,685.454,200,35,0.8172043010752689,5,0.3333333333333333,0.7142857142857143,10,17,45.62799999999993,,,0.29177742051253625,0.2571428571428571,0.6393952037627616,0.4666666666666666,0.26923673666821824,0.3317447345637557,4.003674115414702,0.2637362637362637,3.110409491968125,3.0974541266092004,3.1148940415154445,0,0,0,4,0.8,4.054845612153437,0.44505494505494503,3.4036399274640603,3.374859255720987,3.413602467682815,0.064516129,0,0.086956522,4,0.8
UL2058,2024-12-18T13:10:49.581000,719.775,329,104,0.9037267080745341,18,0.6333333333333333,1,5,12,9.360000000000014,,,0.45708728422076345,0.096153846,0.46643603903997777,0.6333333333333333,0.40211003517718164,0.5051478208339626,4.178235139,0.4702194357366771,3.6932281005170084,3.7515842768378618,3.6870199966530874,0.1089108910891089,0.19999999999999996,0.098901099,14,0.7777777777777778,4.138432137712901,0.6363636363636364,3.841817213213502,3.8091660740288127,3.845290738658681,0.29702970297029707,0.30000000000000004,0.29670329670329665,8,0.4444444444444444
LA4bjr,2024-12-30T16:03:50.962000,719.963,322,50,0.7940199335548173,10,0.5,0.5,15,11.5,21.057000000000016,,,0.4472452056564018,0.1,0.5767199147733981,1,0.46481719197431703,0.4233033411431159,4.083700164836652,0.34353741496598644,3.5840724448916585,2.9637557593933055,3.652996521058142,0.10204081632653061,0,0.11363636363636365,8,0.8,4.117731868458337,0.5816326530612245,3.7557745700836573,3.368005168101363,3.7988600591928003,0.24489795918367352,0,0.2727272727272727,5,0.5
9yzFQQ,2025-11-26T16:55:43.285000,686.863,165,33,0.9751552795031055,5,0.8,0.775,15,15,47.59899999999999,,,0.24022257713692538,0.21212121212121213,0.5069671826841745,1.032258064516129,0.22399825396232798,0.25690544108006597,4.1167910203653575,0.36250000000000004,3.3220968085580598,2.8293103255682603,3.4547700924399294,0.064516129,0,0.08,3,0.6,4.131105647523233,0.6125,3.5761229482411894,3.168543611323012,3.6858558466422378,0.12903225806451613,0,0.16000000000000003,3,0.6
yDKkeH,2025-12-25T16:04:31.281000,705.513,411,29,0.6656534954407295,6,0.5,0.3,34,12,24.50400000000002,,,0.5825548218105123,0.13793103448275862,0.7406567986699042,1.6666666666666667,0.6047349213366171,0.5192107995846315,4.079256528302912,0.31418918918918914,3.2678531269648916,3.3940643143157603,3.2476593369887534,0.10526315789473684,0.25,0.0625,4,0.6666666666666666,4.062412194119439,0.5439189189189189,3.4743922186644705,3.516590465418694,3.4676404991837937,0.21052631578947367,0.25,0.1875,3,0.5
CnjDSf,2025-12-31T10:25:22.619000,719.78,194,41,0.9623655913978495,6,0.6666666666666666,0.6666666666666666,9,14.5,24.933000000000106,,,0.2695267998555114,0.21951219512195122,0.4318611242324043,1,0.2734481815695926,0.2665460280973749,4.185389581895302,0.4054054054054054,3.4948133123145917,3.5896347413521306,3.4681447853977834,0.097560976,0.11111111111111116,0.09375,5,0.8333333333333334,4.148769939495971,0.5837837837837838,3.7163366904762154,3.7187717660298887,3.715651825476745,0.19512195121951215,0.2222222222222222,0.1875,3,0.5
acrME7,2026-01-20T21:43:42.421000,719.245,247,52,0.8962655601659751,8,0.5714285714285714,0.6666666666666666,12,12.5,36.493999999999915,,,0.34341566503764365,0.19230769230769232,0.5433378056156108,0.8571428571428571,0.3096268356905062,0.3836176975631143,4.204627353870382,0.46638655462184875,3.554960711825501,3.5869716021136346,3.547339071280707,0.11764705882352944,0.1,0.11904761904761907,6,0.75,4.159553350264128,0.7352941176470589,3.738376452996378,3.7690086446960995,3.7310830740202543,0.196078431,0.4,0.1428571428571429,4,0.5
ooZSPZ,2025-01-21T12:44:07.673000,719.965,319,107,0.8534201954397395,17,0.9166666666666667,0.6458333333333333,6,10,11.880000000000003,,,0.443077094,0.19626168224299065,0.5546269610328277,1.4193548387096777,0.3631245742677407,0.54264267,4.167873705491574,0.4078947368421053,3.8824985142132453,3.9566605698755626,3.864389175039889,0.095238095,0.1428571428571429,0.083333333,11,0.6470588235294118,4.162673491867854,0.694078947,3.990961768820568,4.008990714246875,3.986559351914144,0.419047619,0.4285714285714286,0.41666666666666663,5,0.29411764705882354
VjY2BA,2025-11-30T16:26:11.291000,719.59,249,52,0.9504132231404959,8,0.6,0.75,16,16.5,13.569999999999993,,,0.34603037840992784,0.23076923076923078,0.543931961,0.7999999999999999,0.3270244859583862,0.36869785667708765,4.308434879931116,0.5560165975103735,4.021434387120156,3.955608260890884,4.041182224988937,0.24,0.16666666666666663,0.2564102564102564,3,0.375,4.198474496651731,0.7966804979253113,4.025507495486431,3.9439778306700846,4.049966394931336,0.5,0.33333333333333337,0.5384615384615384,0,0
fcMg35,2025-01-09T12:18:43.476000,669.817,145,27,0.9436619718309859,5,0.8166666666666667,1,11,10,86.688,,,0.21647703775807423,0.2962962962962963,0.6404211896682228,0.8166666666666667,0.15385870642126978,0.32800225864846466,4.172395406338303,0.4571428571428572,3.268352348591258,3.241690762678159,3.2795782795020347,0,0,0,4,0.8,4.138061926554609,0.65,3.5314776840016275,3.511836973915195,3.539747456669599,0.074074074,0.125,0.052631578947368474,3,0.6
RRMb53,2026-01-08T18:30:23.754000,710.581,233,53,0.8393782383419689,9,0.5,0.5584415584415584,5.5,14,26.98399999999998,,,0.3279006897172877,0.1509433962264151,0.5071737071495015,0.8953488372093024,0.2358569097750203,0.42262409585571376,4.1043581479690845,0.3675675675675676,3.6070002255369276,3.1220382043092014,3.693215695977412,0.088888889,0.125,0.076923077,7,0.7777777777777778,4.135337510482392,0.6594594594594594,3.757218047982411,3.3566935205148782,3.8284224084210834,0.33333333333333337,0.125,0.3589743589743589,3,0.3333333333333333
uhLE7P,2024-12-03T11:47:03.199000,719.782,233,16,0.8942731277533039,2,0.4642857142857143,0.5,65,23.5,17.735000000000014,,,0.3237091230400315,0.375,0.7912062263296388,0.9285714285714286,0.32660457667832604,0.31273704802842583,4.306499359265288,0.6088888888888888,3.305478657371655,3.5147529982566237,3.1799140528406733,0,0,0,1,0.5,4.188134315361451,0.7911111111111111,3.6713211093913314,3.837498855079401,3.571614462,0.066666667,0.16666666666666663,0,1,0.5
9JS4rf,2025-12-29T16:41:04.476000,719.881,210,37,0.84375,6,0.4722222222222222,0.5,19,13.5,73.11199999999997,,,0.29171488065388584,0.21621621621621623,0.6768382552116252,0.9444444444444444,0.2544931379209142,0.3696730542731625,4.220376718345306,0.4656084656084656,3.5944732268436965,3.857574128472286,3.5218936677737402,0.083333333,0,0.1071428571428571,4,0.6666666666666666,4.155626799173026,0.6931216931216931,3.754315913078553,3.9065782472243806,3.7123125105555674,0.16666666666666663,0.25,0.1428571428571429,2,0.3333333333333333
VE7CuF,2026-01-05T12:06:45.752000,719.703,212,19,0.865,3,0.3333333333333333,0.5,25.5,37,28.216000000000008,,,0.2945659529000157,0.21052631578947367,0.5168006802806158,0.6666666666666666,0.2930556563774557,0.29618127444214404,4.032089661578982,0.32474226804123707,3.1456846357296775,3.0548915085652206,3.1698961363068654,0.055555556,0,0.066666667,2,0.6666666666666666,4.068325068117391,0.5,3.4470805851099167,3.3688342923965533,3.4679462631668136,0.11111111111111116,0,0.1333333333333333,2,0.6666666666666666
raK5i3,2025-01-27T14:05:55.592000,706.645,302,55,0.8432055749128919,12,0.6,1,12,9,36.051000000000045,,,0.42737159394038027,0.090909091,0.6034218030269795,0.6,0.4291694515777255,0.42463602626320285,4.152529427952094,0.4763636363636363,3.494346991776044,3.716637757042393,3.472117915249409,0.037735849056603765,0,0.041666667,10,0.8333333333333334,4.094916198631365,0.6218181818181818,3.683119442454628,3.8068740335500735,3.670743983345084,0.1132075471698113,0.19999999999999996,0.10416666666666663,6,0.5
DkcybF,2024-11-28T12:15:20.476000,719.363,223,68,0.9299065420560748,13,0.75,1,7,9,24.178999999999974,,,0.30999648299954263,0.16176470588235295,0.5649943074636867,0.75,0.2657244929090926,0.3674978509364804,4.1351198912849805,0.4741784037558685,3.7205963857211644,3.8624651057290076,3.693218211684563,0.18181818181818177,0.19999999999999996,0.1785714285714286,8,0.6153846153846154,4.144302037947017,0.6572769953051643,3.825517876671658,3.905430234429589,3.810096193595566,0.36363636363636365,0.5,0.3392857142857143,4,0.3076923076923077
sFcoQxyJ,2025-01-21T09:29:29.168000,719.581,178,58,0.8383233532934131,9,1,1,5.5,8,18.007,,,0.24736617559385252,0.1724137931034483,0.5255391679324497,1,0.2247678280552558,0.27239736038170786,3.884803854,0.1875,3.269314643411995,2.983315058009402,3.3288978903708695,0.040816327,0,0.045454545454545414,9,1,4.024153503870907,0.40625,3.5259009576555522,3.398896153285198,3.552360291899376,0.12244897959183676,0.1,0.11363636363636365,7,0.7777777777777778
AVQAV3,2024-11-25T14:49:25.755000,718.43,189,55,0.8839779005524862,11,0.6333333333333333,1,5.5,6,18.224999999999966,,,0.263073647,0.18181818181818182,0.6300460726862741,0.6333333333333333,0.24522582868656168,0.29346918197346733,4.17335825,0.43575418994413406,3.586551157057765,3.264555105,3.6581058353414444,0.13725490196078427,0,0.16279069767441856,7,0.6363636363636364,4.145310219063428,0.664804469,3.7493636144476086,3.5136154803648174,3.8017520886882297,0.3137254901960784,0.1,0.34883720930232553,6,0.5454545454545454
95xyap,2025-12-17T18:46:23.062000,719.751,216,26,0.9666666666666667,4,0.5,0.5,15,14.5,14.634000000000015,,,0.3001037858926212,0.38461538461538464,0.6518448741300812,1,0.2962704032261502,0.3072809625476386,4.429760591866691,0.722488038,4.064325059202469,4.196640535649072,3.9816278864233423,0.1923076923076923,0.19999999999999996,0.1875,0,0,4.2313969567603165,0.8708133971291866,4.0983336720030135,4.186268937817085,4.043374130869218,0.5384615384615384,0.6,0.5,1,0.25
OurLAP,2025-01-14T16:02:13.773000,719.174,226,19,0.9398148148148148,4,0.6458333333333333,0.4166666666666667,22,24,19.495999999999995,,,0.3142494027870863,0.21052631578947367,0.5526173081896733,1.5499999999999998,0.3094900208339623,0.3201282999633252,4.2954952363467065,0.5934579439252337,3.447995146547835,3.665762715,3.3899237950880514,0.052631578947368474,0,0.066666667,3,0.75,4.176230216844509,0.7009345794392523,3.612591134846618,3.743013495092314,3.5778118387810998,0.21052631578947367,0.25,0.19999999999999996,3,0.75
323834622,2025-12-01T10:49:31.395000,716.227,107,17,0.9504950495049505,3,0.5222222222222221,0.5,12,17,45.47199999999998,,,0.14939397704917576,0.23529411764705882,0.5935883455943437,1.0444444444444443,0.14818508552396364,0.15115963488077286,4.119246247,0.35,3.6881872734000667,3.818691970736311,3.6480319819119913,0.17647058823529416,0.25,0.15384615384615385,2,0.6666666666666666,4.154139653010379,0.6699999999999999,3.7442050174414354,3.823620530183617,3.719769475059226,0.17647058823529416,0.25,0.15384615384615385,1,0.3333333333333333
U7staN,2025-01-14T15:45:04.477000,717.962,287,28,0.9239130434782609,3,0.4,0.42857142857142855,28,30,10.435999999999979,,,0.3997426047618119,0.32142857142857145,0.5868068226452096,0.9333333333333335,0.38926668328170805,0.4146202516711218,4.305338391332252,0.5927272727272728,3.852601707238633,3.5775186964633914,3.9829041860269045,0.2857142857142857,0.33333333333333337,0.26315789473684215,2,0.6666666666666666,4.163137531172106,0.6945454545454546,3.8536507048314834,3.6099074039032097,3.9691080579027713,0.3571428571428571,0.33333333333333337,0.368421053,1,0.3333333333333333
XaecKP,2026-01-22T21:58:55.226000,718.415,209,53,0.9306930693069307,9,0.6666666666666666,0.6125,10,7,25.625999999999976,,,0.29091820187496087,0.1509433962264151,0.5763200935392496,1.0884353741496597,0.26567673903540023,0.32525346772762814,4.359778546273304,0.6934673366834171,3.9902824967709485,4.186845520613903,3.9553379591988667,0.28,0.375,0.26190476190476186,4,0.4444444444444444,4.197676135997794,0.8190954773869347,3.9618934794884235,4.064680475100573,3.9436202358240413,0.42000000000000004,0.625,0.38095238095238093,2,0.2222222222222222
cdn5t3,2025-12-02T12:13:55.121000,717.08,156,37,0.961038961,5,0.875,1,16,13,47.65100000000001,,,0.2175489485134155,0.21621621621621623,0.5853377586880125,0.875,0.21442151457828051,0.2219636383203406,4.173623186598615,0.39869281045751637,3.378702935448669,3.3444609374421823,3.3881490038642514,0.055555556,0,0.071428571,4,0.8,4.153791026462848,0.6274509803921569,3.6398545568662897,3.600260100836386,3.650777165426263,0.11111111111111116,0.125,0.1071428571428571,3,0.6
R7IOSD,2024-12-09T12:53:27.852000,718.792,226,29,0.8925233644859814,6,0.4375,0.5,12,13,18.242999999999938,,,0.31441640975414303,0.20689655172413793,0.5850552037307039,0.875,0.2948638989092413,0.34198465092419683,4.232916953396821,0.4691943127962085,3.5120519076896155,3.258523636985377,3.5781897174385473,0.1428571428571429,0.16666666666666663,0.13636363636363635,4,0.6666666666666666,4.1723600028647505,0.6966824644549763,3.732842987466822,3.5043587993339407,3.7924475582840955,0.2142857142857143,0.16666666666666663,0.2272727272727273,2,0.3333333333333333
RkzwMO,2024-12-12T12:42:37.269000,716.031,324,41,0.6847133757961783,8,0.5714285714285714,0.5,19,9.5,18.83400000000006,,,0.452494375,0.21951219512195122,0.5574325692602693,1.1428571428571428,0.4434545358885002,0.4638804387614706,3.9024529623185624,0.19572953736654808,3.1694430788984316,3.079919377,3.1946216199591726,0.028571429,0,0.037037037,7,0.875,4.052775877836276,0.4626334519572953,3.5321186125284587,3.514495983964615,3.537074977,0.085714286,0.11111111111111116,0.074074074,7,0.875
6X37Nv,2025-12-01T14:35:09.451000,716.569,253,57,0.952,10,0.55,0.75,11.5,10.5,24.342999999999996,,,0.35307137205209826,0.19298245614035087,0.5420399152070492,0.7333333333333334,0.3424225494259917,0.3656752803510483,4.2914555576348326,0.6104417670682731,3.848358869,3.9015851327096858,3.835630849585523,0.23636363636363633,0.36363636363636365,0.19999999999999996,3,0.3,4.169220515307793,0.7469879518072289,3.873699806323323,3.8636672809969315,3.876098888466589,0.4545454545454546,0.36363636363636365,0.4666666666666667,3,0.3
9jukD9,2024-12-03T09:18:31.482000,716.852,237,17,0.92,3,0.38095238095238093,0.36363636363636365,32.5,26,15.696000000000026,,,0.3306121765720121,0.35294117647058826,0.6386757657089609,1.0476190476190474,0.34510173948750206,0.305000463,4.242726109288124,0.547085202,3.6167405070530227,3.581906528342685,3.635740859076843,0.1333333333333333,0.16666666666666663,0.1,2,0.6666666666666666,4.143235571526432,0.6860986547085202,3.7257652744245595,3.692768800314395,3.743763351211922,0.4666666666666667,0.33333333333333337,0.5,1,0.3333333333333333
NqOPTt,2025-01-06T09:04:40.199000,717.648,209,39,0.8737373737373737,6,1,0.6666666666666666,11,21,39.784000000000106,,,0.2912291262568836,0.15384615384615385,0.4560648117182797,1.5,0.2963696248632728,0.286919053,4.321348102592008,0.5968586387434556,3.972111499952017,3.485427952050093,4.060599417752366,0.11111111111111116,0,0.125,1,0.16666666666666666,4.165191078719023,0.7068062827225131,4.029614363874106,3.7123526608265713,4.087298309882751,0.38888888888888884,0.16666666666666663,0.4375,0,0
tBKJyj,2024-12-09T09:52:50.221000,719.084,277,56,0.9386973180076629,10,0.5,0.6333333333333333,9.5,12.5,55.960000000000036,,,0.385212298,0.16071428571428573,0.6009214500670298,0.7894736842105263,0.34713142164202415,0.44255342874367115,4.315877759088709,0.6061776061776062,3.9578132830995036,4.2861573409349605,3.894938889045905,0.2545454545454545,0.2222222222222222,0.26086956521739135,5,0.5,4.184472191526297,0.7490347490347491,3.958112455734931,4.180475770192674,3.915532246583446,0.4727272727272728,0.6666666666666667,0.4347826086956522,4,0.4
v2Kkb8,2025-11-27T11:29:32.357000,718.578,286,17,0.7928286852589641,3,0.15789473684210525,0.5,59,19,23.147999999999996,,,0.39800828859219184,0.29411764705882354,0.829137547,0.3157894736842105,0.3927492447129909,0.4235286451970225,4.093723552054349,0.4,3.2856282719824628,3.175394796841624,3.3315588866244785,0.066666667,0,0.090909091,2,0.6666666666666666,4.114607711008924,0.625,3.451656857208421,3.4254677480740385,3.462568986014413,0.1333333333333333,0.19999999999999996,0.090909091,2,0.6666666666666666
1TF3H9,2024-12-11T09:44:12.200000,718.476,250,91,0.8418803418803419,14,0.6666666666666666,0.8,7,9,14.975999999999999,,,0.3479587348777134,0.1978021978021978,0.5588189445437288,0.8333333333333333,0.2914086745139452,0.41958747925723566,4.029504570986096,0.2707423580786026,3.3464735209261174,3.1979265417848155,3.3831015431801372,0.039473684,0,0.046875,14,1,4.0835935288433465,0.48034934497816595,3.644026920239237,3.558217090896611,3.6651855082963234,0.13157894736842102,0.058823529,0.140625,8,0.5714285714285714
BHj9rH,2024-12-12T13:53:39.136000,719.645,208,17,0.8963730569948186,3,0.42857142857142855,0.3333333333333333,31.5,29,32.35799999999995,,,0.28903139742511935,0.17647058823529413,0.5773541120969368,1.2857142857142858,0.2936292088858937,0.2827505712547879,4.247137441183735,0.5340314136125655,3.9275302225531648,3.9641342181299755,3.9196865092152753,0.23529411764705888,0.33333333333333337,0.2142857142857143,2,0.6666666666666666,4.170979151974021,0.7225130890052356,3.855566963331649,3.8581962047251874,3.8550035544616064,0.4117647058823529,0.33333333333333337,0.4285714285714286,2,0.6666666666666666
